Date,EURUSD=X,GBPUSD=X,JPY=X
2018-03-14,1.239234209060669,1.397233486175537,106.50800323486328
2018-03-15,1.2375624179840088,1.3971552848815918,106.15499877929688
2018-03-16,1.2309207916259766,1.3938642740249634,106.30899810791016
2018-03-19,1.228078842163086,1.3943500518798828,105.96900177001953
2018-03-20,1.2336845397949219,1.4025245904922485,105.99600219726562
2018-03-21,1.2251899242401123,1.4004818201065063,106.46900177001953
2018-03-22,1.2347661256790161,1.414627194404602,105.92900085449219
2018-03-23,1.2324985265731812,1.4114724397659302,104.96800231933594
2018-03-26,1.235437273979187,1.4147672653198242,104.85900115966797
2018-03-27,1.2457488775253296,1.423892855644226,105.5
2018-03-28,1.240787148475647,1.417635440826416,105.49299621582031
2018-03-29,1.2310267686843872,1.4080342054367065,106.81199645996094
2018-03-30,1.2302846908569336,1.4029377698898315,106.47899627685547
2018-04-02,1.231420874595642,1.403823971748352,106.31199645996094
2018-04-03,1.229271411895752,1.4046719074249268,105.79900360107422
2018-04-04,1.2278525829315186,1.4068654775619507,106.43599700927734
2018-04-05,1.228682279586792,1.4088078737258911,106.77400207519531
2018-04-06,1.2251598834991455,1.400874137878418,107.052001953125
2018-04-09,1.227144479751587,1.4091651439666748,106.96800231933594
2018-04-10,1.2322403192520142,1.4138271808624268,106.7490005493164
2018-04-11,1.2363078594207764,1.4182183742523193,107.11299896240234
2018-04-12,1.2371643781661987,1.4189025163650513,106.8290023803711
2018-04-13,1.2329696416854858,1.4238117933273315,107.22200012207031
2018-04-16,1.233258605003357,1.4246840476989746,107.49800109863281
2018-04-17,1.2385127544403076,1.4342057704925537,107.0459976196289
2018-04-18,1.237317442893982,1.4296538829803467,107.01599884033203
2018-04-19,1.237914800643921,1.4204343557357788,107.34600067138672
2018-04-20,1.2345526218414307,1.4086490869522095,107.43199920654297
2018-04-23,1.2273402214050293,1.4001679420471191,107.86900329589844
2018-04-24,1.22089684009552,1.3938252925872803,108.76100158691406
2018-04-25,1.2241400480270386,1.3993842601776123,108.8030014038086
2018-04-26,1.2171669006347656,1.3939224481582642,109.36399841308594
2018-04-27,1.2109616994857788,1.391943335533142,109.30000305175781
2018-04-30,1.2122827768325806,1.37710702419281,109.0979995727539
2018-05-01,1.2081234455108643,1.3772207498550415,109.322998046875
2018-05-02,1.1991558074951172,1.3609329462051392,109.87200164794922
2018-05-03,1.19510018825531,1.3573862314224243,109.8270034790039
2018-05-04,1.1989257335662842,1.3572388887405396,109.09600067138672
2018-05-07,1.195500135421753,1.3531982898712158,109.14600372314453
2018-05-08,1.1933743953704834,1.3570362329483032,108.94300079345703
2018-05-09,1.1867886781692505,1.3553440570831299,109.02400207519531
2018-05-10,1.184721827507019,1.3544628620147705,109.84700012207031
2018-05-11,1.1917530298233032,1.352338194847107,109.43599700927734
2018-05-14,1.1952143907546997,1.355380892753601,109.33799743652344
2018-05-15,1.1931180953979492,1.3562448024749756,109.73100280761719
